tile_id,slide,scale,kind,n_boxes,label_sha,img_bytes,verified,source,note
10x/A3_FD_1_10x_0032087_0037440,A3_FD_1,10x,pos,4,92a7a09f0f89213e,1851421,unknown,allowlist_default,
10x/A3_FD_1_10x_0032087_0037440_dup1,A3_FD_1,10x,pos,4,92a7a09f0f89213e,1851421,unknown,allowlist_default,
10x/A3_FD_1_10x_0032908_0018252,A3_FD_1,10x,pos,2,fdcd088f17b600ea,1895604,unknown,allowlist_default,
10x/A3_FD_1_10x_0034357_0037502,A3_FD_1,10x,pos,3,a03c1a11018f98ed,1860401,unknown,allowlist_default,
10x/A3_FD_1_10x_0034357_0037502_dup1,A3_FD_1,10x,pos,3,a03c1a11018f98ed,1860401,unknown,allowlist_default,
10x/A3_FD_1_10x_0034357_0037502_dup2,A3_FD_1,10x,pos,3,a03c1a11018f98ed,1860401,unknown,allowlist_default,
10x/A3_FD_1_10x_0034357_0037502_dup3,A3_FD_1,10x,pos,3,a03c1a11018f98ed,1860401,unknown,allowlist_default,
10x/A3_FD_1_10x_0035151_0036493,A3_FD_1,10x,pos,3,1ebb07103d349d6d,1891666,unknown,allowlist_default,
10x/A3_FD_1_10x_0035151_0036493_dup1,A3_FD_1,10x,pos,3,1ebb07103d349d6d,1891666,unknown,allowlist_default,
10x/A3_FD_1_10x_0035151_0036493_dup2,A3_FD_1,10x,pos,3,1ebb07103d349d6d,1891666,unknown,allowlist_default,
10x/A3_FD_1_10x_0035151_0036493_dup3,A3_FD_1,10x,pos,3,1ebb07103d349d6d,1891666,unknown,allowlist_default,
10x/A3_FD_1_10x_0035343_0042492,A3_FD_1,10x,pos,1,8ebef60b07e23bbe,1405437,unknown,allowlist_default,
10x/A3_FD_1_10x_0036245_0037242,A3_FD_1,10x,pos,4,1e343fe9181ca3b2,1860241,unknown,allowlist_default,
10x/A3_FD_1_10x_0036245_0037242_dup1,A3_FD_1,10x,pos,4,1e343fe9181ca3b2,1860241,unknown,allowlist_default,
10x/A3_FD_1_10x_0036420_0045398,A3_FD_1,10x,pos,5,d8fa97287e9c5c3e,1780907,unknown,allowlist_default,
10x/A3_FD_1_10x_0036701_0046701,A3_FD_1,10x,pos,7,b4018e0601206321,1861863,unknown,allowlist_default,
10x/A3_FD_1_10x_0037185_0017039,A3_FD_1,10x,pos,2,b5614f62c9b7906e,1764015,unknown,allowlist_default,
10x/A3_FD_1_10x_0037350_0025947,A3_FD_1,10x,pos,1,c3c8ed82ba9edaa3,1782526,unknown,allowlist_default,
10x/A3_FD_1_10x_0037350_0025947_dup1,A3_FD_1,10x,pos,1,c3c8ed82ba9edaa3,1782526,unknown,allowlist_default,
10x/A3_FD_1_10x_0037868_0047664,A3_FD_1,10x,pos,5,6479dc4c257be717,1777204,unknown,allowlist_default,
10x/A3_FD_1_10x_0038035_0044976,A3_FD_1,10x,pos,6,84e07ecda01354db,1822280,unknown,allowlist_default,
10x/A3_FD_1_10x_0038572_0048077,A3_FD_1,10x,pos,6,edf77aa013f998cd,1520145,unknown,allowlist_default,
10x/A3_FD_1_10x_0038589_0046529,A3_FD_1,10x,pos,8,66b833fa6591064b,1877432,unknown,allowlist_default,
10x/A3_FD_1_10x_0039795_0037900,A3_FD_1,10x,pos,4,d7e79ffbaeff8c9f,1876006,unknown,allowlist_default,
10x/A3_FD_1_10x_0039882_0037040,A3_FD_1,10x,pos,4,5f325c90136a0ed6,1700472,unknown,allowlist_default,
10x/A3_FD_1_10x_0040445_0046712,A3_FD_1,10x,pos,6,d01eae5d4efbafb7,1709469,unknown,allowlist_default,
10x/A3_FD_1_10x_0040953_0014676,A3_FD_1,10x,pos,2,f6af82c46dbba701,1764827,unknown,allowlist_default,
10x/A3_FD_1_10x_0041085_0036318,A3_FD_1,10x,pos,4,b64a3ded79724dfe,1620619,unknown,allowlist_default,
10x/A3_FD_1_10x_0041690_0046887,A3_FD_1,10x,pos,2,0f5c43fed512919e,1426731,unknown,allowlist_default,
10x/A3_FD_1_10x_0042053_0036682,A3_FD_1,10x,pos,4,971ed7d6934293e5,1709292,unknown,allowlist_default,
10x/A3_FD_1_10x_0042150_0014066,A3_FD_1,10x,pos,2,93a489e37b810e60,1569296,unknown,allowlist_default,
10x/A3_FD_1_10x_0043711_0031177,A3_FD_1,10x,pos,1,22d7abbe63e0ca1c,1730719,unknown,allowlist_default,
10x/A3_FD_1_10x_0043958_0036314,A3_FD_1,10x,pos,3,0032d89d72bcb4cd,1771693,unknown,allowlist_default,
10x/A3_FD_1_10x_0045261_0037382,A3_FD_1,10x,pos,3,bb2924f21b6dd508,1810199,unknown,allowlist_default,
10x/A3_FD_1_10x_0046901_0037160,A3_FD_1,10x,pos,2,1acbb90ca159c97a,1895173,unknown,allowlist_default,
10x/A3_FD_1_10x_0046901_0037160_dup1,A3_FD_1,10x,pos,2,1acbb90ca159c97a,1895173,unknown,allowlist_default,
10x/A3_FD_1_10x_0049873_0034878,A3_FD_1,10x,pos,2,3813ca304e5b59f6,1597318,unknown,allowlist_default,
10x/A3_FD_1_10x_0050405_0012577,A3_FD_1,10x,pos,1,e13c9db04536a6bd,1857684,unknown,allowlist_default,
10x/A3_FD_1_10x_0051513_0036676,A3_FD_1,10x,pos,3,0dd51c77ee89fbc4,1781204,unknown,allowlist_default,
10x/A3_FD_1_10x_0057127_0032725,A3_FD_1,10x,pos,3,a2e3d331794505d7,1557495,unknown,allowlist_default,
10x/A3_FD_1_10x_0058313_0031604,A3_FD_1,10x,pos,5,65c15635da3553d5,1511677,unknown,allowlist_default,
10x/A3_FD_1_10x_0058376_0026695,A3_FD_1,10x,pos,3,d0f23fc4f25b709e,1844457,unknown,allowlist_default,
10x/A3_FD_1_10x_0058436_0027914,A3_FD_1,10x,pos,4,1c52675732522270,1815987,unknown,allowlist_default,
10x/A3_FD_1_10x_0058601_0029964,A3_FD_1,10x,pos,6,1a781961ca0f8ff1,1622797,unknown,allowlist_default,
10x/A3_FD_1_10x_0058614_0028769,A3_FD_1,10x,pos,4,97a4d3942e58703f,1672851,unknown,allowlist_default,
10x/A3_FD_1_10x_0107158_0052283,A3_FD_1,10x,pos,1,8739a12bb80f9ec1,1564352,unknown,allowlist_default,
10x/A3_FD_1_10x_0107158_0052283_dup1,A3_FD_1,10x,pos,1,8739a12bb80f9ec1,1564352,unknown,allowlist_default,
10x/A3_FD_1_10x_0107158_0052283_dup2,A3_FD_1,10x,pos,1,8739a12bb80f9ec1,1564352,unknown,allowlist_default,
10x/A3_FD_1_10x_0107158_0052283_dup3,A3_FD_1,10x,pos,1,8739a12bb80f9ec1,1564352,unknown,allowlist_default,
10x/A3_FD_1_10x_0115357_0030890,A3_FD_1,10x,pos,1,dbae343830fa9cd4,1525422,unknown,allowlist_default,
10x/A3_FD_1_10x_0116051_0038645,A3_FD_1,10x,pos,2,cf4f3064449344c5,1549262,unknown,allowlist_default,
10x/A3_FD_1_10x_0116051_0038645_dup1,A3_FD_1,10x,pos,2,f9e03237bc987785,1549262,unknown,allowlist_default,
10x/A3_FD_1_10x_0120918_0020119,A3_FD_1,10x,pos,1,69322476d3cf45d2,1602506,unknown,allowlist_default,
10x/A3_FD_1_10x_0125946_0020207,A3_FD_1,10x,pos,1,4f772982d1207521,1697610,unknown,allowlist_default,
10x/A3_FD_1_10x_0125946_0020207_dup1,A3_FD_1,10x,pos,1,4f772982d1207521,1697610,unknown,allowlist_default,
10x/A3_FD_1_10x_0127759_0033852,A3_FD_1,10x,pos,3,3487f8c2df181bd0,1750844,unknown,allowlist_default,
10x/A3_FD_1_10x_0127759_0033852_dup1,A3_FD_1,10x,pos,3,3487f8c2df181bd0,1750844,unknown,allowlist_default,
10x/A3_FD_1_10x_0128697_0034841,A3_FD_1,10x,pos,3,a4c1eb653d393bc1,1722393,unknown,allowlist_default,
10x/A3_FD_1_10x_0128697_0034841_dup1,A3_FD_1,10x,pos,3,a4c1eb653d393bc1,1722393,unknown,allowlist_default,
10x/A3_FD_1_10x_0129395_0034401,A3_FD_1,10x,pos,4,75e917588831abb1,1764126,unknown,allowlist_default,
10x/A3_FD_1_10x_0129395_0034401_dup1,A3_FD_1,10x,pos,4,75e917588831abb1,1764126,unknown,allowlist_default,
10x/A3_FD_1_10x_0131729_0034469,A3_FD_1,10x,pos,3,1f60bfd30821ac0f,1891245,unknown,allowlist_default,
10x/A3_FD_1_10x_0131729_0034469_dup1,A3_FD_1,10x,pos,3,1f60bfd30821ac0f,1891245,unknown,allowlist_default,
10x/A3_FD_1_10x_0131729_0034469_dup2,A3_FD_1,10x,pos,3,1f60bfd30821ac0f,1891245,unknown,allowlist_default,
10x/A3_FD_1_10x_0131729_0034469_dup3,A3_FD_1,10x,pos,3,1f60bfd30821ac0f,1891245,unknown,allowlist_default,
10x/A3_FD_1_10x_0132357_0033289,A3_FD_1,10x,pos,3,1f4fa42f54644107,1892578,unknown,allowlist_default,
10x/A3_FD_1_10x_0132357_0033289_dup1,A3_FD_1,10x,pos,3,1f4fa42f54644107,1892578,unknown,allowlist_default,
10x/A3_FD_1_10x_0132357_0033289_dup2,A3_FD_1,10x,pos,3,1f4fa42f54644107,1892578,unknown,allowlist_default,
10x/A3_FD_1_10x_0132357_0033289_dup3,A3_FD_1,10x,pos,3,1f4fa42f54644107,1892578,unknown,allowlist_default,
10x/A3_FD_1_10x_0132957_0039232,A3_FD_1,10x,pos,1,dd495a3048b6f7ee,1364356,unknown,allowlist_default,
10x/A3_FD_1_10x_0132979_0013747,A3_FD_1,10x,pos,1,7d2d16a6f98e866b,1696169,unknown,allowlist_default,
10x/A3_FD_1_10x_0133468_0033965,A3_FD_1,10x,pos,4,5e570de9ae1e8937,1974242,unknown,allowlist_default,
10x/A3_FD_1_10x_0133723_0022546,A3_FD_1,10x,pos,1,a21c1bc5194d386a,1766166,unknown,allowlist_default,
10x/A3_FD_1_10x_0133723_0022546_dup1,A3_FD_1,10x,pos,1,a21c1bc5194d386a,1766166,unknown,allowlist_default,
10x/A3_FD_1_10x_0134221_0041999,A3_FD_1,10x,pos,6,960300cd4139e4c9,1700045,unknown,allowlist_default,
10x/A3_FD_1_10x_0134632_0043297,A3_FD_1,10x,pos,7,11672fac3dc7918d,1883807,unknown,allowlist_default,
10x/A3_FD_1_10x_0135763_0044108,A3_FD_1,10x,pos,6,9353d759b66a41c5,1689038,unknown,allowlist_default,
10x/A3_FD_1_10x_0135793_0041465,A3_FD_1,10x,pos,6,8b2a7c02d0521d35,1735484,unknown,allowlist_default,
10x/A3_FD_1_10x_0136416_0042885,A3_FD_1,10x,pos,8,cc8a7fa9a4b70c2f,1904155,unknown,allowlist_default,
10x/A3_FD_1_10x_0136559_0044414,A3_FD_1,10x,pos,6,370e013bdf9ea484,1443509,unknown,allowlist_default,
10x/A3_FD_1_10x_0136853_0043359,A3_FD_1,10x,pos,7,d3e6b1c30f215389,1701810,unknown,allowlist_default,
10x/A3_FD_1_10x_0136867_0011061,A3_FD_1,10x,pos,2,a15dea2ca767859f,1627247,unknown,allowlist_default,
10x/A3_FD_1_10x_0136997_0034262,A3_FD_1,10x,pos,2,f2804dc784bfc3f9,1779244,unknown,allowlist_default,
10x/A3_FD_1_10x_0137664_0010327,A3_FD_1,10x,pos,2,e2a0e62a6e033691,1632439,unknown,allowlist_default,
10x/A3_FD_1_10x_0138112_0032615,A3_FD_1,10x,pos,3,93ec1ed85d751950,1716720,unknown,allowlist_default,
10x/A3_FD_1_10x_0138315_0042909,A3_FD_1,10x,pos,5,2554ae0fc6dcc7fa,1649542,unknown,allowlist_default,
10x/A3_FD_1_10x_0138315_0042909_dup1,A3_FD_1,10x,pos,5,2554ae0fc6dcc7fa,1649542,unknown,allowlist_default,
10x/A3_FD_1_10x_0139158_0032827,A3_FD_1,10x,pos,4,0ab6f63b9a2a7ce6,1701552,unknown,allowlist_default,
10x/A3_FD_1_10x_0139510_0042938,A3_FD_1,10x,pos,2,bc1950e4c404e2fb,1392072,unknown,allowlist_default,
10x/A3_FD_1_10x_0139510_0042938_dup1,A3_FD_1,10x,pos,2,bc1950e4c404e2fb,1392072,unknown,allowlist_default,
10x/A3_FD_1_10x_0140432_0027209,A3_FD_1,10x,pos,1,46977758af1f389f,1771431,unknown,allowlist_default,
10x/A3_FD_1_10x_0140980_0032284,A3_FD_1,10x,pos,3,3fd6cd353103c695,1963903,unknown,allowlist_default,
10x/A3_FD_1_10x_0140980_0032284_dup1,A3_FD_1,10x,pos,3,3fd6cd353103c695,1963903,unknown,allowlist_default,
10x/A3_FD_1_10x_0142419_0033337,A3_FD_1,10x,pos,3,284b985a2a73a928,1842445,unknown,allowlist_default,
10x/A3_FD_1_10x_0143911_0033009,A3_FD_1,10x,pos,2,82ad4ce4b15cd422,1820628,unknown,allowlist_default,
10x/A3_FD_1_10x_0143911_0033009_dup1,A3_FD_1,10x,pos,2,82ad4ce4b15cd422,1820628,unknown,allowlist_default,
10x/A3_FD_1_10x_0145753_0008113,A3_FD_1,10x,pos,1,425de94a441a506a,1791697,unknown,allowlist_default,
10x/A3_FD_1_10x_0146814_0030416,A3_FD_1,10x,pos,2,90eb3ea1b6f3f465,1625040,unknown,allowlist_default,
10x/A3_FD_1_10x_0148576_0032069,A3_FD_1,10x,pos,3,1b545db3a21a707f,1799355,unknown,allowlist_default,
10x/A3_FD_1_10x_0154404_0026400,A3_FD_1,10x,pos,4,f2133972c0297f9f,1628764,unknown,allowlist_default,
10x/A3_FD_1_10x_0154722_0021585,A3_FD_1,10x,pos,3,8bcb50388d356751,1753678,unknown,allowlist_default,
10x/A3_FD_1_10x_0154877_0022805,A3_FD_1,10x,pos,4,876edd36b255c048,1783387,unknown,allowlist_default,
10x/A3_FD_1_10x_0154992_0026480,A3_FD_1,10x,pos,4,f7bda83232e57d3a,1595475,unknown,allowlist_default,
10x/A3_FD_1_10x_0155091_0023641,A3_FD_1,10x,pos,5,623a68e97895ba0b,1721513,unknown,allowlist_default,
10x/A3_FD_1_10x_0155171_0024786,A3_FD_1,10x,pos,6,b9bb93256fbf4cb0,1595639,unknown,allowlist_default,
10x/BFD_1_10x_0013414_0027058,BFD_1,10x,pos,3,e644d938a2c641e3,1845677,yes,allowlist_default,
10x/BFD_1_10x_0015363_0026380,BFD_1,10x,pos,5,5f2f0045b66c509e,1993192,yes,allowlist_default,
10x/BFD_1_10x_0016764_0014402,BFD_1,10x,pos,3,c32bafc83483ab5f,1058322,yes,allowlist_default,
10x/BFD_1_10x_0017770_0013944,BFD_1,10x,pos,3,fde97b51a0901498,1000504,yes,allowlist_default,
10x/BFD_1_10x_0018356_0017573,BFD_1,10x,pos,1,4455cf3c33fa3c64,1361210,yes,allowlist_default,
10x/BFD_1_10x_0021275_0018455,BFD_1,10x,pos,2,bed6cb293d00bf62,1304379,yes,allowlist_default,
10x/BFD_1_10x_0027111_0015136,BFD_1,10x,pos,2,663b267c8425fb13,1201232,yes,allowlist_default,
10x/BFD_1_10x_0027675_0015083,BFD_1,10x,pos,2,a6a55d91f6d7b6f2,1186191,yes,allowlist_default,
10x/BFD_1_10x_0037486_0055092,BFD_1,10x,pos,1,7294bf16f392aaa1,1460418,yes,allowlist_default,
10x/BFD_1_10x_0038876_0057386,BFD_1,10x,pos,2,dd44d7b4cb9bd522,1510606,yes,allowlist_default,
10x/BFD_1_10x_0042343_0039424,BFD_1,10x,pos,5,4c3bfe842e093a2b,1742632,yes,allowlist_default,
10x/BFD_1_10x_0046500_0025548,BFD_1,10x,pos,6,37d4182f7b3f0e17,1732616,yes,allowlist_default,
10x/BFD_1_10x_0049034_0031320,BFD_1,10x,pos,2,db77bc121fea55df,1589133,yes,allowlist_default,
10x/BFD_1_10x_0049367_0033310,BFD_1,10x,pos,2,995e2b6eafd05bc5,1393684,yes,allowlist_default,
10x/BFD_1_10x_0050015_0009356,BFD_1,10x,pos,1,dab693e1ea550517,1520360,yes,allowlist_default,
10x/BFD_1_10x_0050018_0043344,BFD_1,10x,pos,4,ad30a8ccd7e03414,1446460,yes,allowlist_default,
10x/BFD_1_10x_0050463_0045646,BFD_1,10x,pos,1,7bab820955a1f9fd,1483576,yes,allowlist_default,
10x/BFD_1_10x_0050796_0012506,BFD_1,10x,pos,2,0ada995faa2a6efb,1757204,yes,allowlist_default,
10x/BFD_1_10x_0051351_0048557,BFD_1,10x,pos,3,5195adb615c7f061,1224060,yes,allowlist_default,
10x/BFD_1_10x_0051590_0049936,BFD_1,10x,pos,2,65e4f99c108b9b3f,1001345,yes,allowlist_default,
10x/BFD_1_10x_0051757_0014511,BFD_1,10x,pos,2,86b73e48429d0191,1652408,yes,allowlist_default,
10x/BFD_1_10x_0051839_0024937,BFD_1,10x,pos,7,29c3c0c8d2ce01e3,1708950,yes,allowlist_default,
10x/BFD_1_10x_0053506_0026189,BFD_1,10x,pos,3,43262d8012313c63,1643791,yes,allowlist_default,
10x/BFD_1_10x_0053991_0020801,BFD_1,10x,pos,1,cadcce1e6676678f,1632824,yes,allowlist_default,
10x/BFD_1_10x_0054511_0035696,BFD_1,10x,pos,1,212c3f872c4eedba,1829591,yes,allowlist_default,
10x/BFD_1_10x_0055773_0038016,BFD_1,10x,pos,5,206645c6adda7be2,1694957,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0013675_0048396,S.2016_26_A2_FD_1,10x,pos,2,2780d0ecf236ad81,1906375,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0023266_0041151,S.2016_26_A2_FD_1,10x,pos,2,3ff795a3a94882c6,1865656,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0025043_0028487,S.2016_26_A2_FD_1,10x,pos,1,2be6b1425b78a086,1617079,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0025394_0040198,S.2016_26_A2_FD_1,10x,pos,2,c7ce3318d752efa7,1832314,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0027055_0037039,S.2016_26_A2_FD_1,10x,pos,3,d8f77040efe9bd2b,1942281,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0027055_0037039_dup1,S.2016_26_A2_FD_1,10x,pos,3,d8f77040efe9bd2b,1942281,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0027887_0039001,S.2016_26_A2_FD_1,10x,pos,4,8f4bab287843e46b,1938001,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0027887_0039001_dup1,S.2016_26_A2_FD_1,10x,pos,4,8f4bab287843e46b,1938001,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0028524_0037437,S.2016_26_A2_FD_1,10x,pos,3,3f05f6c21ca49297,2081837,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0028524_0037437_dup1,S.2016_26_A2_FD_1,10x,pos,3,3f05f6c21ca49297,2081837,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0030318_0026835,S.2016_26_A2_FD_1,10x,pos,1,105875c239bb8fdf,1661182,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0030321_0031829,S.2016_26_A2_FD_1,10x,pos,3,7cabdc47f85921de,1908452,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0030321_0031829_dup1,S.2016_26_A2_FD_1,10x,pos,3,7cabdc47f85921de,1908452,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0030321_0031829_dup2,S.2016_26_A2_FD_1,10x,pos,3,7cabdc47f85921de,1908452,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0030321_0031829_dup3,S.2016_26_A2_FD_1,10x,pos,3,7cabdc47f85921de,1908452,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0030592_0033950,S.2016_26_A2_FD_1,10x,pos,3,f7b5ca7659de0b83,1974473,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0030592_0033950_dup1,S.2016_26_A2_FD_1,10x,pos,3,f7b5ca7659de0b83,1974473,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0030592_0033950_dup2,S.2016_26_A2_FD_1,10x,pos,3,f7b5ca7659de0b83,1974473,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0030592_0033950_dup3,S.2016_26_A2_FD_1,10x,pos,3,f7b5ca7659de0b83,1974473,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0030761_0037098,S.2016_26_A2_FD_1,10x,pos,1,25b74a9842c01974,1865232,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0030761_0037098_dup1,S.2016_26_A2_FD_1,10x,pos,1,25b74a9842c01974,1865232,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0032814_0033938,S.2016_26_A2_FD_1,10x,pos,4,c7120b9d0483b51b,1862045,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0032814_0033938_dup1,S.2016_26_A2_FD_1,10x,pos,4,c7120b9d0483b51b,1862045,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0034101_0034723,S.2016_26_A2_FD_1,10x,pos,3,f5347867ed2b3694,1855005,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0034101_0034723_dup1,S.2016_26_A2_FD_1,10x,pos,3,f5347867ed2b3694,1855005,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0034101_0034723_dup2,S.2016_26_A2_FD_1,10x,pos,3,f5347867ed2b3694,1855005,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0034101_0034723_dup3,S.2016_26_A2_FD_1,10x,pos,3,f5347867ed2b3694,1855005,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0034648_0033333,S.2016_26_A2_FD_1,10x,pos,3,8ebf0e36d627fbec,2020473,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0034648_0033333_dup1,S.2016_26_A2_FD_1,10x,pos,3,8ebf0e36d627fbec,2020473,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0034648_0033333_dup2,S.2016_26_A2_FD_1,10x,pos,3,8ebf0e36d627fbec,2020473,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0034648_0033333_dup3,S.2016_26_A2_FD_1,10x,pos,3,8ebf0e36d627fbec,2020473,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0035077_0024236,S.2016_26_A2_FD_1,10x,pos,4,00d9780b79ad5f29,1789444,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0035249_0061976,S.2016_26_A2_FD_1,10x,pos,1,2dfaf3d7d68ef190,1901312,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0039517_0025317,S.2016_26_A2_FD_1,10x,pos,1,2bbff33bcbe5a8c0,1634254,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0041318_0055062,S.2016_26_A2_FD_1,10x,pos,3,91ea95bc8d4aaf63,1535890,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0042708_0054594,S.2016_26_A2_FD_1,10x,pos,3,6374a9a21c9dc5cf,1815133,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0054911_0029804,S.2016_26_A2_FD_1,10x,pos,1,9661e80e83073494,1850088,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0059706_0037314,S.2016_26_A2_FD_1,10x,pos,1,ae93eeaf5c2e19d9,1680642,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0119826_0057656,S.2016_26_A2_FD_1,10x,pos,1,f9f3aa57ebb58e4b,1756946,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0120063_0053318,S.2016_26_A2_FD_1,10x,pos,2,a1b3ae5c4c624110,1774894,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0129988_0046460,S.2016_26_A2_FD_1,10x,pos,2,89747ac9beb0f64a,1908057,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0132145_0045562,S.2016_26_A2_FD_1,10x,pos,2,8b4ed8ddbf06b779,1782536,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0134016_0042542,S.2016_26_A2_FD_1,10x,pos,3,6cc3de4abee0551c,1909849,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0134016_0042542_dup1,S.2016_26_A2_FD_1,10x,pos,3,6cc3de4abee0551c,1909849,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0134705_0044458,S.2016_26_A2_FD_1,10x,pos,4,7453e2df750bd51a,1837106,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0134705_0044458_dup1,S.2016_26_A2_FD_1,10x,pos,4,7453e2df750bd51a,1837106,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0135459_0042944,S.2016_26_A2_FD_1,10x,pos,3,2903add4ed52e687,2001573,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0135459_0042944_dup1,S.2016_26_A2_FD_1,10x,pos,3,2903add4ed52e687,2001573,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0137434_0037435,S.2016_26_A2_FD_1,10x,pos,3,fb80dbdeab8c7d97,1849696,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0137434_0037435_dup1,S.2016_26_A2_FD_1,10x,pos,3,fb80dbdeab8c7d97,1849696,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0137434_0037435_dup2,S.2016_26_A2_FD_1,10x,pos,3,fb80dbdeab8c7d97,1849696,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0137434_0037435_dup3,S.2016_26_A2_FD_1,10x,pos,3,fb80dbdeab8c7d97,1849696,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0137640_0039508,S.2016_26_A2_FD_1,10x,pos,3,49d8897a931d11a0,2046022,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0137640_0039508_dup1,S.2016_26_A2_FD_1,10x,pos,3,49d8897a931d11a0,2046022,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0137640_0039508_dup2,S.2016_26_A2_FD_1,10x,pos,3,49d8897a931d11a0,2046022,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0137640_0039508_dup3,S.2016_26_A2_FD_1,10x,pos,3,49d8897a931d11a0,2046022,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0137662_0042762,S.2016_26_A2_FD_1,10x,pos,1,381a59b65cc1a066,1807145,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0137662_0042762_dup1,S.2016_26_A2_FD_1,10x,pos,1,381a59b65cc1a066,1807145,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0139819_0039571,S.2016_26_A2_FD_1,10x,pos,4,f2270f28ac779167,1904515,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0139819_0039571_dup1,S.2016_26_A2_FD_1,10x,pos,4,f2270f28ac779167,1904515,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0141082_0067885,S.2016_26_A2_FD_1,10x,pos,1,4971fc3c0f1b3cd9,1765520,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0141111_0040438,S.2016_26_A2_FD_1,10x,pos,3,78dfd342a7cbcd56,1805340,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0141111_0040438_dup1,S.2016_26_A2_FD_1,10x,pos,3,78dfd342a7cbcd56,1805340,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0141111_0040438_dup2,S.2016_26_A2_FD_1,10x,pos,3,78dfd342a7cbcd56,1805340,yes,allowlist_default,
10x/S.2016_26_A2_FD_1_10x_0141111_0040438_dup3,S.2016_26_A2_FD_1,10x,pos,3,78dfd342a7cbcd56,1805340,yes,allowlist_default,
